Sentence	Writer_Anger
本の図解をやってみたいんですよね。学生の頃から自分なりにノートをまとめたり、社会人になってからもパワポ資料を作るのが好きで。恥ずかしながら、今まであまり本を読んでこなかったので、内向型に特化した本の図解をしてみたい。自分のインプット、アウトプットの練習にもなるし、一石二鳥。	0
私TO DOリストを上手く活用できないんですね。完璧主義のきらいがあるので、リストを全部達成できなかった時、自己嫌悪に苛まれてしまって。なのでざっくりとした予定は考えておくけど、余白を持たせるようにしてます。	0
そうすると予定外の作業まで終わらせた時「これもやっちゃって偉いぞ！」ってなるのでめちゃ自己肯定感あがる。たぶん会社員の仕事の進め方としてはアウトなんですけどね笑 もちろんTO DOリストを否定しているわけではなくて、重要なのは自分に合った方法を確立することですよね。模索していこう。	0
自分の「これがしたい」という欲求を優先したいんですよね。その方がストレスが少ないし。締切に追われるのが嫌なのもこの辺に起因するのかなあ。まあ、ただの我儘なんですけど。	0
自分に対してすら「これをやれ」ってTO DOを作ってしまうと萎えてしまうのに、ましてや仕事なんて…と思うとやっぱり社会不適合者なのでは？と思わざるを得ないですね笑	0
うーむ、メンタルの調子微妙ですな。やっぱり波がある…。家事ができているだけ偉いということにしておきましょう。	0
私、基本的に自分への評価が減点方式になってしまうんですよね。これが出来なかった、あれが出来なかったって。これってめっちゃしんどいなって思いました。だって全部出来たとしても「ただの減点なし=0」なんですもの。加点方式で生きていこう。生きているだけで偉いもの。	0
一般的に「完璧主義はよくない、ダメだ！」っていうのはよく見かけるし、治さなきゃなとは思っていたのですが、完璧主義な自分を否定するのも嫌でずっとモヤモヤしていたんですよね。そうか、今まではよくない完璧主義だったんだ。いい完璧主義を目指せばよいのですね、納得。	0
まだ休養が必要な身なので、即行動とはいきませんが、やってみたいことが浮かぶのは良い事だということにします。アイデアだけは貯めておこう。	0
noteを書くのは楽しい。ストレスを全く感じず、時間を忘れて取り組める。自分の思ったことをまとめる事が好きなのかもしれないという気づき。	0
まだブログ開設できていないのですが、noteとの使い分けを悩み中です。今のところnoteはコラム(ポエムだろうか…？笑)の位置づけで考えてます。今は体調優先なので、構想は練りつつ無理なく続けられそうなnoteを継続したい。余裕があればスタンドfmも。	0
眠れなくて夜中まで起きてしまってたのですが、朝のコンディション最っ悪ですね…笑 睡眠は大事だ、しっかり療養しよう…。	1
アイコン変えてみました。	0
stand fm始めてみて思ったことというか、やっぱり声はその方の人柄みたいなものが滲み出ますよね。文字ももちろんそうだけど、見栄を張ったり、偽ったり騙したりすることも簡単なわけで(あ、電話の詐欺もあるか…)。信頼を築いていくコンテンツなのかな、とか思います。	0
引き続き療養優先、無理のない範囲で更新していこうと思います。	0
あまり更新していないスタンドfmの方がちまちまフォロワーが増えているという謎現象が…。かといって再生数が増えているわけでもなく、不思議。とりあえず片っ端からフォローしてみて、TL上で気になったものを選んで聴くというスタイルなのだろうか。だとしたらタイトルに力入れないとですよね。	0
noteも自分のためにやってるとはいえ、最近のは前に比べて閲覧数が減ってるし、研究ですね。	0
ゆくゆくはブログもやりたいので、自分なりに調べたりもしていますが、どなたも口を揃えてとりあえず100記事は書けと言っている。 でも私はじっくり戦略を立ててからやりたいのでまずはnoteで予行練習します。 きっと内向型なりの戦い方もあるはず。	0
Noteの更新も楽しいけど、ヘッダーを作ってる時の方が楽しいかもしれない…笑　デザインとかは全く学んでいないのでただの趣味ですが、何かヒントになりそう？	0
ちなみにアイコンなど含め、全部パワーポイントと無料素材で作ってます。	0
今日は更新お休みします。休んでるから、症状が良くなったから何かしなければという思いで焦ってしまっていたのか、最近は中々寝付けず…。のんびりアニメ見ます。	0
Noteでアウトプットを出す練習は続けられているので、今度はインプットですね。本を読んで吸収していこうと思います。ブログの構想も意識しつつ…。	0
今日は本の内容をまとめてみたり、アイデアをノートに書き留めたりしてみました。	0
よく考えたら、随筆ってブログですもんね。枕草子を思い出してみても、清少納言は絶対内向型というか、繊細な感性を持っていなければ、春はあけぼのなんて、書けないですよね。昔の人だって同じなんだ、と思うと少し嬉しくなりました。	0
「〇〇だから、理解しろ」って一方的に押し付けるのもなんか違うと思うんですよね。「〇〇だから、これは苦手(できない)、だからこうしたいけどどうだろうか」って自己開示したうえで、お互いの歩み寄らないと世の中って良くならないと思うのです。	0
まあ、自己開示できたら苦労しないんですけどね…(出来ずに抱え込んだ結果、メンタル自爆した人です) まずは、内向型だったり、HSPだったり、発達障害だったり、そういう特性を指す言葉がもっと世間に浸透して、血液型を言う感覚で言えるくらいハードルが下がったら素敵だなと。	0
